DIGNIDAD_CODIGO;OP_CODIGO;CANDIDATO_CODIGO;CANDIDATO_ORDEN;CANDIDATO_PROVINCIA_CODIGO;CANDIDATO_CIRCUNSCRIPCION_CODIGO;CANDIDATO_CANTON_CODIGO;CANDIDATO_PARROQUIA_CODIGO;CANDIDATO_NOMBRE;CANDIDATO_SEXO;CANDIDATO_EDAD_EXACTA;CANDIDATO_GRUPOS_DE_EDAD;SUPLENTE_NOMBRE.1;SUPLENTE_SEXO.1;SUPLENTE_EDAD_EXACTA.1;SUPLENTE_GRUPOS_DE_EDAD.1;SUPLENTE_NOMBRE.2;SUPLENTE_SEXO.2;SUPLENTE_EDAD_EXACTA.2;SUPLENTE_GRUPOS_DE_EDAD.2
7;9;7100026;2;10;0;0;0;SAA LOPEZ VERONICA MARISOL;2;37,6602739726027;2;VACA SUQUILLO EDWIN VINICIO;1;31,1561643835616;2; ; ; ; 
7;9;7100027;3;10;0;0;0;BOLAÑOS ORBE ANGEL MARIA;1;50,6794520547945;3;CACUANGO ORBE ANA MARIA;2;68,4575342465753;4; ; ; ; 
7;9;7100028;4;10;0;0;0;VITERI GRANDA LUZ ODALIA;2;63,4438356164384;3;TIXICURO TORRES RAFAEL;1;51,2246575342466;3; ; ; ; 
7;10;7100029;1;10;0;0;0;TRUJILLO PAEZ WILMAN PAUL;1;34,372602739726;2;TAPIA PROAÑO MONICA SUSANA;2;50,8082191780822;3; ; ; ; 
7;10;7100030;2;10;0;0;0;PARREÑO PITA MARIA ANDREA;2;28,7052773411184;1;CHAVEZ VARGAS JAIME RAUL;1;53,4566883748784;3; ; ; ; 
7;10;7100031;3;10;0;0;0;YASELGA MALDONADO LUIS ALFONSO;1;28,9566434613369;1;GUDIÑO PAEZ XIMENA ELIZABETH;2;40,5890410958904;2; ; ; ; 
7;10;7100032;4;10;0;0;0;GUADAMUD ZAMBRANO JOHANA ELIZABETH;2;27,2;1;RIVADENEIRA BENITEZ MILTON HUGO;1;61,2545025825286;3; ; ; ; 
7;11;7100033;1;10;0;0;0;PINEDA ORTIZ DANY ROBERTO;1;37,6958904109589;2;BRAVO MOREANO HUMBERTO ALEJANDRO;1;25,9949397409986;1; ; ; ; 
7;11;7100034;2;10;0;0;0;VELASQUEZ CEVALLOS KATHERINEE JANELLA;2;23,5068493150685;1;MIRANDA PEÑAFIEL EDISA DEL ROCIO;2;30,9178082191781;2; ; ; ; 
7;11;7100035;3;10;0;0;0;TERAN POZO EDGAR JAVIER;1;27,4739726027397;1;YANDUN NOGUERA RENE RODRIGO;1;29,1998577737855;1; ; ; ; 
7;11;7100036;4;10;0;0;0;YEROVI HUACA MISHELL ALEJANDRA;2;20,0958904109589;1;ANAGALLO MANOSALVAS SILVIA AMPARO;2;29,951223894004;1; ; ; ; 
7;4;7110001;1;11;0;0;0;LUDEÑA CELI WILLIAN HERNAN;1;58,1424657534247;3;GOMEZ MORENO GINA ISABEL;2;27,0164383561644;1; ; ; ; 
7;4;7110002;2;11;0;0;0;SEMPERTEGUI VALDIVIESO LUCIA MERCEDES;2;60,4019986525938;3;TORRES OJEDA EDGAR ARMANDO;1;46,2109589041096;3; ; ; ; 
7;4;7110003;3;11;0;0;0;AGUIRRE VALLADARES EDUARDO ANTONIO;1;55,7808219178082;3;OVIEDO MUNOZ KARLA LILIANA;2;39,3534246575342;2; ; ; ; 
7;4;7110004;4;11;0;0;0;CASTILLO LUZON NANCY DEL CARMEN;2;45,0983606557377;3;CALDERON PATIÑO CARLOS ALBERTO;1;30,0874316939891;2; ; ; ; 
7;11001;7110005;1;11;0;0;0;CASTILLO VIVANCO JOSE BOLIVAR;1;67,8657534246575;4;ARIAS FERNANDEZ VERONICA ELIZABETH;2;30,4821917808219;2; ; ; ; 
7;11001;7110006;2;11;0;0;0;CRIOLLO YUNGA TERESA DE JESUS;2;54,3424657534247;3;HERRERA TOLEDO JORGE NESTOR;1;69,1232876712329;4; ; ; ; 
7;11001;7110007;3;11;0;0;0;TORRES CASTILLO JACKSON GUILLERMO;1;39,3452054794521;2;GUARTIZACA QUIZHPE ROSITA AMADA;2;48,7808219178082;3; ; ; ; 
7;11001;7110008;4;11;0;0;0;AÑAZCO VILLAVICENCIO LUCIA JANETH;2;36,9812336252714;2;LEON CARVALLO JORGE ANDRES;1;28,6328767123288;1; ; ; ; 
7;8;7110009;1;11;0;0;0;AUQUILLA ORTEGA RAUL VICENTE;1;60,4429822591511;3;CRUZ VACA JEANNINE DEL CISNE;2;27,5041095890411;1; ; ; ; 
7;8;7110010;2;11;0;0;0;LUDEÑA SOTOMAYOR CECILIA DEL CISNE;2;29,5643835616438;1;BENITEZ LUZURIAGA JOSE DAVID;1;29,7982184295232;1; ; ; ; 
7;8;7110011;3;11;0;0;0;RUIZ ZHINGRE JULIO CESAR;1;29,5205479452055;1;GRANDA SOTO VERONICA MERCEDES;2;29,7681637847144;1; ; ; ; 
7;8;7110012;4;11;0;0;0;VALVERDE AGUIRRE JOHANNA MARICELA;2;25,6767123287671;1;MONTERO ENCARNACION BYRON GUSTAVO;1;23,1205479452055;1; ; ; ; 
7;14;7110013;1;11;0;0;0;GONZALEZ SERRANO MIRYAM CATARINA;2;49,4246575342466;3;GRANDA NIXON ARLIG;1;39,1698630136986;2; ; ; ; 
7;14;7110014;2;11;0;0;0;MORENO LARA MAO BOLIVAR;1;38,7506849315068;2;BENITEZ CHIRIBOGA JIMENA ELIZABETH;2;27,8301369863014;1; ; ; ; 
7;14;7110015;3;11;0;0;0;MOSER CAZAR ANA ELENA;2;55,2575342465753;3;DURAN CASTILLO ROMEL EFREN;1;55,4712328767123;3; ; ; ; 
7;14;7110016;4;11;0;0;0;FARFAN APONTE RICHARD WILSON;1;39,2164383561644;2;FARES GUAILLAS MARIA SEBASTIANA;2;47,0191780821918;3; ; ; ; 
7;11003;7110017;1;11;0;0;0;VELEZ PALACIO NIVEA LUZ MARIA;2;59,2356164383562;3;ZARUMA TORRES COSME RAMIRO;1;50,4739726027397;3; ; ; ; 
7;11003;7110018;2;11;0;0;0;AGUILERA RAMON FREDY LEONARDO;1;48,2817800733588;3;GARCIA ALEJANDRO PAOLA DEL CISNE;2;36,7753424657534;2; ; ; ; 
7;11003;7110019;3;11;0;0;0;PLACENCIA TAPIA LUCIA SHADIRA;2;36,4047308930309;2;AREVALO FRANCO VICTOR MANUEL;1;45,2463058612172;3; ; ; ; 
7;11003;7110020;4;11;0;0;0;VELASQUEZ ESPINOZA GEORGE EFRAIN;1;39,3205479452055;2;VEGA NARVAEZ YAJAYRA ELIZABETH;2;32,9452054794521;2; ; ; ; 
7;6;7110021;1;11;0;0;0;FLORES OBACO YADIRA PAOLA;2;32,5768620405719;2;BUSTAMANTE RAMON MARIO VICENTE;1;56,5123287671233;3; ; ; ; 
7;6;7110022;2;11;0;0;0;CAMACHO CAMACHO BINICIO GAVIEL;1;43,6986301369863;2;MANZANILLAS ROGEL SILVANA JACQUELINE;2;33,3938468448237;2; ; ; ; 
7;6;7110023;3;11;0;0;0;CARRION JIMENEZ CARMITA YOLANDA;2;58,4109589041096;3;MEDINA PIEDRA MANUEL FERNANDO;1;30,758904109589;2; ; ; ; 
7;6;7110024;4;11;0;0;0;MORILLO ESPARZA CRISTOBAL GERMAN;1;30,3041095890411;2;CHUMBI CAMPOVERDE MAGALY XIMENA;2;27,5232876712329;1; ; ; ; 
7;7;7110025;1;11;0;0;0;MORENO SANCHEZ FAUSTO ALEJANDRO;1;57,7561643835616;3;GUALAN TENE JULIO FERMIN;1;50,9616438356164;3; ; ; ; 
7;7;7110026;2;11;0;0;0;GUAILLAS QUIZHPE MAGDA INES;2;40,8910696908451;2;TENESACA SIMANCAS MARIANA DE JESUS;2;26,7452054794521;1; ; ; ; 
7;7;7110027;3;11;0;0;0;CUEVA VILLALTA DANILO;1;38,7369863013699;2;HERRERA ROBLES JORGE RAFAEL;1;32,5095890410959;2; ; ; ; 
7;7;7110028;4;11;0;0;0;RODRIGUEZ TORRES YOLANDA JUDITH;2;52,8418893629763;3;VILLAVICENCIO GUAILLAS EXMENIA EDILMA;2;46,5616438356164;3; ; ; ; 
7;9;7110029;1;11;0;0;0;BRAVO BRAVO FREDY GONZALO;1;56,2708511116101;3;ERAZO JARAMILLO DIANA SOLEDAD;2;30,9150684931507;2; ; ; ; 
7;9;7110030;2;11;0;0;0;RUIZ OCHOA PAOLA LISSETH;2;24,2134740624298;1;SARZOSA BENAVIDES JUAN CARLOS;1;29,0054794520548;1; ; ; ; 
7;9;7110031;3;11;0;0;0;LEON LOAIZA JOSE RAFAEL;1;26,0438356164384;1;NARANJO MOGROVEJO SUSANA ESPERANZA;2;39,9315068493151;2; ; ; ; 
7;9;7110032;4;11;0;0;0;RODRIGUEZ MANCHAY LORENA GRACIELA;2;37,3150684931507;2;LOPEZ VALAREZO FABIAN ALEJANDRO;1;25,2545025825286;1; ; ; ; 
7;13;7110033;1;11;0;0;0;RIOS ESPINOZA JUAN CARLOS;1;32,7462609476757;2;RODRIGUEZ MORENO CESAR EDUARDO;1;57,1150684931507;3; ; ; ; 
7;13;7110034;2;11;0;0;0;NEIRA HINOSTROZA ALICIA BEATRIZ;2;61,9835616438356;3;MORENO YAGUANA DIANA DEL CISNE;2;30,5095890410959;2; ; ; ; 
7;13;7110035;3;11;0;0;0;LUZURIAGA ALVARADO JOSE PAUL;1;25,7506849315069;1;ROBLES DIAZ NELSON ROBERTO;1;32,1452054794521;2; ; ; ; 
7;13;7110036;4;11;0;0;0;BENITEZ CARPIO YESENIA MARIA;2;33,1010928961749;2;CALVA SOLANO NILA PIEDAD;2;37,3064151508346;2; ; ; ; 
7;1;7110037;1;11;0;0;0;LOAYZA GUAMAN ANGEL GEOVANNY;1;37,4739726027397;2;RAMON PASACA RENE FERNANDO;1;30,0081967213115;2; ; ; ; 
7;1;7110038;2;11;0;0;0;GRANDA ARMIJOS ANA DOLORES;2;27,8356164383562;1;HERRERA LOAIZA ROCIO DEL PILAR;2;38,7945205479452;2; ; ; ; 
7;1;7110039;3;11;0;0;0;ZARUMA CAMPOVERDE JORGE ALBERTO;1;56,5304139531402;3;CAMACHO CHIERRES HARTMAN ANTONIO;1;27,572602739726;1; ; ; ; 
7;1;7110040;4;11;0;0;0;GUZMAN SIGCHO ENITH NELA MERCEDES;2;65,4520547945205;4;PINTADO NARVAEZ NARZISA DE JESUS;2;45,8829178830751;3; ; ; ; 
7;7;7120001;1;12;0;0;0;ALMEIDA MORAN PEDRO GONZALO;1;53,3890410958904;3;ANDINO RENDON MARCIA MARLENE;2;40,386301369863;2; ; ; ; 
7;7;7120002;2;12;0;0;0;BURGOS VELIZ MARIA FERNANDA;2;27,027397260274;1;ALVAREZ RUIZ HILARIO RICARDO;1;60,9424657534247;3; ; ; ; 
7;7;7120003;3;12;0;0;0;SANCHEZ ALTAMIRANO FIDEL ARTURO;1;59,3041095890411;3;MERA TROYA MARCIA EDITH;2;46,7205479452055;3; ; ; ; 
7;7;7120004;4;12;0;0;0;VALDIVIEZO VERA ANA DEL ROSARIO;2;43,9671232876712;2;GARCIA VERA GALO ISRAEL;1;46,6493150684932;3; ; ; ; 
7;7;7120005;5;12;0;0;0;MORAN VERA OSCAR FRANCISCO;1;37,7780821917808;2;FERNANDEZ HERDOIZA KATHERINE ELIZABETH;2;22,3972602739726;1; ; ; ; 
7;7;7120006;6;12;0;0;0;CARRASCO VERA SANDRA PATRICIA;2;40,1533647728123;2;PIMENTEL VERA MIGUEL EUGENIO;1;46,6;3; ; ; ; 
7;4;7120007;1;12;0;0;0;LARA YEPEZ TITO GALO;1;45,120218579235;3;DAVILA LARA YECSY ELIZABETH;2;25,0794520547945;1; ; ; ; 
7;4;7120008;2;12;0;0;0;VILLACRES BARAHONA MERCEDES DEL SOCORRO;2;51,4739726027397;3;CARRIEL FERNANDEZ FELIX OSWALDO;1;49,399311325698;3; ; ; ; 
7;4;7120009;3;12;0;0;0;PURCACHI AGUIRRE FRANKLIN ENRIQUE;1;54,9890410958904;3;ULLON RODRIGUEZ VIRGINIA GERMANIA;2;34,2794520547945;2; ; ; ; 
7;4;7120010;4;12;0;0;0;MACIAS ORELLANA LORENA JESSENIA;2;38,3561643835616;2;ROSADO MORAN HECTOR ENRIQUE;1;55,041095890411;3; ; ; ; 
7;4;7120011;5;12;0;0;0;MENDOZA ZAMBRANO MAURICIO JOEL;1;37,9397260273973;2;ONOFRE ARRIAGA NINOSKA CAROLINA;2;24,8958904109589;1; ; ; ; 
7;4;7120012;6;12;0;0;0;MUÑOZ GUERRERO MARICELLA JANINE;2;38,4520547945205;2;DAVILA QUIÑONEZ DARWIN BIENVENIDO;1;35,4849315068493;2; ; ; ; 
7;6;7120013;1;12;0;0;0;ALVARADO ESPINEL MARCOS HUMBERTO;1;53,4109589041096;3;GUZMAN ZAPATA LUIS ENRIQUE;1;37,2654315442773;2; ; ; ; 
7;6;7120014;2;12;0;0;0;VELASCO FLORES MERY JESSENIA;2;34,4821917808219;2;VERA AVILEZ VERONICA ALICIA;2;39,1917808219178;2; ; ; ; 
7;6;7120015;3;12;0;0;0;LOPEZ CEREZO DAKAR HUMBERTO;1;51,9424657534247;3;DUARTE BANCHEN FRANCISCO CASIMIRO;1;68,2657534246575;4; ; ; ; 
7;6;7120016;4;12;0;0;0;CASTILLO BRAVO DOLORES DE LOURDES;2;42,0328767123288;2;CARRION BENAVIDES KARINA PATRICIA;2;34,5698630136986;2; ; ; ; 
7;6;7120017;5;12;0;0;0;YANEZ MONAR WANERGES VITERVO;1;62,2465753424658;3;VELASCO SERRANO MIGUEL ANGEL;1;32,2794520547945;2; ; ; ; 
7;6;7120018;6;12;0;0;0;MARQUEZ BRAVO ROSA YANETH;2;44,8145669586047;2;CHANGO RECALDE JENNIFER TATIANA;2;28,2082191780822;1; ; ; ; 
7;1;7120019;1;12;0;0;0;MENDOZA PALMA JOFFRE PATRICIO;1;49,0819672131148;3;SALTOS MOREIRA DIANA GABRIELA;2;27,4082191780822;1; ; ; ; 
7;1;7120020;2;12;0;0;0;ANDALUZ MIRANDA CECILIA INES;2;32,1970806198069;2;ESPINOZA PERALTA JAVIER ANTONIO;1;51,6986301369863;3; ; ; ; 
7;1;7120021;3;12;0;0;0;MOSCOL CONTRERAS TEOFILO AGUSTIN;1;54,9205479452055;3;RODRIGUEZ SANCHEZ NEGXA LILI;2;23,8739726027397;1; ; ; ; 
7;1;7120022;4;12;0;0;0;SOLORZANO ENDERICA SIXTA ZAIDA;2;40,5304139531402;2;HI FONG LARA RICARDO UBALDO;1;38,3780821917808;2; ; ; ; 
7;1;7120023;5;12;0;0;0;MONTOYA TELLO MANUEL OLMEDO;1;47,6684931506849;3;MANCERO RIVERA CRISTINA BERONICA;2;31,5643835616438;2; ; ; ; 
7;1;7120024;6;12;0;0;0;MINA CORTEZ MARIA LUISA;2;51,7506849315068;3;ALMACHE MORA WUNTER REINALDO;1;43,8684931506849;2; ; ; ; 
7;3;7120025;1;12;0;0;0;JUEZ JUEZ OMAR JUSEPH;1;32,2134740624298;2;SILVA MALDONADO SOFIA IRENE;2;37,3255408338948;2; ; ; ; 
7;3;7120026;2;12;0;0;0;FALCONI LOQUI EVELYN PAMELA;2;34,3095890410959;2;CAMACHO COLOMA CARLOS MANUEL;1;41,3692566808893;2; ; ; ; 
7;3;7120027;3;12;0;0;0;ZAPATA MANTILLA JOSE LEONIDAS;1;48,7981735159817;3;SERRANO SEGURA GRACE MARISOL;2;47,8931506849315;3; ; ; ; 
7;3;7120028;4;12;0;0;0;ARREGUI RUEDA MARCIA CECILIA;2;49,6767123287671;3;VILLAMAR CASAL JOSE LEONIDAS;1;42,2109589041096;2; ; ; ; 
7;3;7120029;5;12;0;0;0;SAENZ DE VITERI ZAJIA LAUTARO ENRIQUE;1;26,0876712328767;1;GARCIA PLUAS BEATRIZ CANDELARIA;2;48,0575342465753;3; ; ; ; 
7;3;7120030;6;12;0;0;0;ARANA COELLO YIMABEL MARIA;2;32,5686653192604;2;ANDRADE AYAUCA GALO VICENTE;1;51,9424657534247;3; ; ; ; 
7;10;7120031;1;12;0;0;0;GONZALEZ MINA LIVIS MERCEDES;2;53,3972602739726;3;GUERRERO FREIRE JORGE EDUARDO;1;70,9917808219178;4; ; ; ; 
7;10;7120032;2;12;0;0;0;GONZALEZ SANABRIA JOSE ANTONIO;1;39,6794520547945;2;ARCE ZAMORA VERONICA JUDITH;2;49,9730818175013;3; ; ; ; 
7;10;7120033;3;12;0;0;0;CASTRO SAN LUCAS NORMA ITALIA;2;64,7134740624298;3;AYORA MORA EDGAR FRANCISCO;1;65,6834643311625;4; ; ; ; 
7;10;7120034;4;12;0;0;0;CEDEÑO MALAGON MARCOS ENRIQUE;1;48,1861516580582;3;TENORIO SAAVEDRA CARMEN PETRA;2;48,3479452054795;3; ; ; ; 
7;10;7120035;5;12;0;0;0;VILLAVICENCIO LLAGUNO AMALIA MARIUXI;2;38,0328767123288;2;PEREZ ROSADO CHRISTOPHER ARTURO;1;30,8219178082192;2; ; ; ; 
7;10;7120036;6;12;0;0;0;CAICEDO PILALOA VICTOR HUGO;1;57,9616438356164;3;SANCHEZ GONZALEZ GIANNINA;2;38,2356164383562;2; ; ; ; 
7;9;7120037;1;12;0;0;0;ROSADO LEON GISSEL ILIANA;2;29,4493150684932;1;MANZANO DIAZ BERNARDO JUAN;1;46,413698630137;3; ; ; ; 
7;9;7120038;2;12;0;0;0;MORAN ESPINOZA RICHARD JAVIER;1;48,4347855378397;3;CAMPOS COELLO NELLY NATALY;2;21,0904109589041;1; ; ; ; 
7;9;7120039;3;12;0;0;0;ZAMBRANO LEON YAMEL LOURDES;2;20,7544576689872;1;ECHEVERRIA BRIONES PEDRO VIRGILIO;1;43,6904109589041;2; ; ; ; 
7;9;7120040;4;12;0;0;0;PIEDRAHITA BOHORQUEZ LUIS MANUEL;1;62,6027397260274;3;TERAN MOSQUERA DIGNA GEOCONDA;2;35,1041095890411;2; ; ; ; 
7;9;7120041;5;12;0;0;0;YEPEZ YEPEZ PATRICIA DE JESUS;2;54,1780821917808;3;SANCHEZ FUENTES PEDRO ALTEMAR;1;41,2736282655887;2; ; ; ; 
7;9;7120042;6;12;0;0;0;SALINAS JIMENEZ VICENTE JAIME;1;55,0739726027397;3;FERNANDEZ MORA MARITZA ANTONIETA;2;31,4794520547945;2; ; ; ; 
7;13;7120043;1;12;0;0;0;CHICA CAMPUZANO CESAR ROMEO;1;23,7643835616438;1;BAJAÑA JARAMILLO RONALD FABRIZIO;1;44,4547945205479;2; ; ; ; 
7;13;7120044;2;12;0;0;0;ESPINOZA MUÑOZ JANINA XIOMARA;2;24,388337450408;1;MUÑOZ AGUIRRE PAMELA LIZETH;2;26,3753424657534;1; ; ; ; 
7;13;7120045;3;12;0;0;0;ANDRADE GARCIA WALTER ANTONIO;1;27,641095890411;1;ZAMBRANO PISCO JUAN ALFREDO;1;31,8027397260274;2; ; ; ; 
7;13;7120046;4;12;0;0;0;CHICA CAMPUZANO MELIZA PAMELA;2;20,4211243356539;1;COELLO RONQUILLO ALBA RUTH;2;31,3835616438356;2; ; ; ; 
7;13;7120047;5;12;0;0;0;ALMACHE ALCIVAR CRISTIAN ARTURO;1;28,1013698630137;1;ECHEVERRIA AGUIRRE LUIS ALBERTO;1;41,3337375552062;2; ; ; ; 
7;13;7120048;6;12;0;0;0;ASPIAZU CAJAS KARLA PAOLA;2;32,7599221498615;2;CAICEDO CORONEL ALEXANDRA IDALIE;2;43,9424657534247;2; ; ; ; 
7;12001;7120049;1;12;0;0;0;TERAN SALCEDO JONNY ENRIQUE;1;52,3910696908451;3;TERAN SALCEDO RAMON FORTUNATO;1;54,8958904109589;3; ; ; ; 
7;12001;7120050;2;12;0;0;0;YELA BURGOS DAYSE INES;2;38,4027397260274;2;SANCHEZ ESTEVES LADY PATRICIA;2;44,8767123287671;2; ; ; ; 
7;12001;7120051;3;12;0;0;0;RODRIGUEZ MONTES GALO MANUEL;1;40,1724904558724;2;JIMENEZ TORRES MIGUEL ANGEL;1;29,1561419267909;1; ; ; ; 
7;12001;7120052;4;12;0;0;0;ELIZALDE PERALVO TATIANA VICTORIA;2;45,2794520547945;3;ALVAREZ JORGE ANIZA MARICELA;2;33,8528632382663;2; ; ; ; 
7;12001;7120053;5;12;0;0;0;JIMENEZ GOMEZ FLEISHMAN MOROSOT;1;36,7080095815555;2;CAMACHO ANGULO MARCOS JOSUE;1;37,6561419267909;2; ; ; ; 
7;12001;7120054;6;12;0;0;0;PULLEY SANTILLAN GEMA KATHERYN;2;20,9703046635227;1;RAMIREZ RAMIREZ AIDA LIVANA;2;27,813698630137;1; ; ; ; 
7;8;7140001;1;14;0;0;0;GALARZA GUZMAN FRANKLIN ALEJANDRO;1;41,1342465753425;2;MONTERO PIÑA JHOMARA ROSENDA;2;20,9232876712329;1; ; ; ; 
7;8;7140002;2;14;0;0;0;ERAZO MEDINA OLGA MARLENE;2;51,3205479452055;3;ALARCON MEJIA MARCO VINICIO;1;42,2493150684932;2; ; ; ; 
7;9;7140003;1;14;0;0;0;DUARTE ROMERO GENMA UBANI;2;52,8856052099708;3;UNUPI YAMAINCHI LUIS MACIAS;1;49,5140654240587;3; ; ; ; 
7;9;7140004;2;14;0;0;0;UNUPI SANDU ENRIQUE;1;56,6888838984954;3;CHUMPI YAMPIS JANETH MARIA;2;21,3528632382663;1; ; ; ; 
7;7;7140005;1;14;0;0;0;ACACHO GONZALEZ PEPE LUIS;1;44,6779549367468;2;CARDENAS SAQUICELA ULBIO EFREN;1;61,8310053147691;3; ; ; ; 
7;7;7140006;2;14;0;0;0;ANTUN TSAMARAINT RAQUEL YOLANDA;2;44,0082191780822;2;GUAMAN GUAMAN DELIA VICTORIA;2;35,8767123287671;2; ; ; ; 
7;3;7140007;1;14;0;0;0;CHICA AREVALO VINICIO VETHOWEN;1;37,413698630137;2;DELGADO GUTIERREZ ALEXANDRA ISABEL;2;32,8;2; ; ; ; 
7;3;7140008;2;14;0;0;0;MONCAYO CARVAJAL DALIA PIEDAD;2;62,386301369863;3;MERINO COZAR LUPO LUIS;1;54,5178082191781;3; ; ; ; 
7;4;7140009;1;14;0;0;0;JARAMILLO PALACIOS RAMON GILBERTO;1;64,6014522045063;3;GUILLEN CALDERON GIOCONDA ELISABETH;2;38,3972602739726;2; ; ; ; 
7;4;7140010;2;14;0;0;0;GUTIERREZ VINTIMILLA SANDRA EDITH;2;48,4293210569653;3;CHIN CALI MARCELO NAPOLEON;1;34,8383561643836;2; ; ; ; 
7;4;7150001;3;15;0;0;0;SOLORZANO SARRIA CESAR FAUSTO;1;32,8009057564189;2;AGUINDA TAPUY DIANA YOLANDA;2;32,772602739726;2; ; ; ; 
7;4;7150002;4;15;0;0;0;TOAPANTA BASTIDAS NARCISA LASTENIA;2;41,3315068493151;2;GREFA ANDI ELICIO PEDRO;1;42,2547945205479;2; ; ; ; 
7;3;7150003;1;15;0;0;0;SANMIGUEL PALACIOS GINA ZITA;2;54,9534246575342;3;MOYA DUQUE HERMAN ANIBAL;1;53,5960326371734;3; ; ; ; 
7;3;7150004;2;15;0;0;0;ROSALES JIMENES CAMPO ELIAS;1;46,3479452054794;3;GUACHAMIN MORALES IRALDA JAQUELINE;2;27,6684931506849;1; ; ; ; 
7;8;7150005;1;15;0;0;0;COLUMBO CACHAGO JOSE LUIS;1;63,2109589041096;3;CERDA TANGUILA CANDIDA LISBEI;2;22,1808219178082;1; ; ; ; 
7;8;7150006;2;15;0;0;0;MOPOSITA YUMBO JESSICA ANDREA;2;23,5232876712329;1;ALOMOTO PAUCAR AGUSTIN;1;66,0327868852459;4; ; ; ; 
7;6;7150007;1;15;0;0;0;DALGO BALLESTEROS FERNANDO XAVIER;1;27,0794520547945;1;BARRIONUEVO VILLACIS LUCIA JACQUELINE;2;40,4931506849315;2; ; ; ; 
7;6;7150008;2;15;0;0;0;AGUALSACA GREFA MARIA AURORA;2;40,3692117673479;2;CALAPUCHA AGUINDA GUSTAVO FERNANDO;1;57,899311325698;3; ; ; ; 
7;10;7150009;1;15;0;0;0;GREFA ARIAS CAMILO ELIECER;1;44,9375177782768;2;TAPUY ANDI ZENAIDA ELENA;2;27,8246575342466;1; ; ; ; 
7;10;7150010;2;15;0;0;0;CABRERA LOPEZ ZENAIDA MARGOTH;2;27,841095890411;1;SANCHEZ LLERENA MANUEL DAVID;1;27,1315068493151;1; ; ; ; 
7;9;7150011;1;15;0;0;0;CASTILLO TORRES JOSE BENJAMIN;1;56,99216258702;3;SHIGUANGO TAPUY MARIA GABRIELA;2;29,8501309978292;1; ; ; ; 
7;9;7150012;2;15;0;0;0;CERDA LOPEZ ANDREA IRINA;2;21,1229508196721;1;MENA MENA ABSALON ARMANDO;1;61,6861965715997;3; ; ; ; 
7;7;7150013;1;15;0;0;0;SHIGUANGO CHIMBO INES MARCELINA;2;45,8684931506849;3;CERDA PADILLA TERESA JANETH;2;42,1311475409836;2; ; ; ; 
7;7;7150014;2;15;0;0;0;MONTES MOROCHO MARIO FERNANDO;1;48,975769144397;3;JATI PILATAXI HUGO RAMIRO;1;43,7150684931507;2; ; ; ; 
7;4;7160001;1;16;0;0;0;CISNEROS RUIZ FRANCISCO GILBERTO;1;55,945205479452;3;TERAN TORRES ANA VERONICA;2;30,9452054794521;2; ; ; ; 
7;4;7160002;2;16;0;0;0;BAQUE AGUAYO SILVIA DE LOURDES;2;41;2;CHICAIZA VELIN FERNANDO ISRAEL;1;28,0712328767123;1; ; ; ; 
7;3;7160003;1;16;0;0;0;LEDESMA ZAMORA OSCAR ALFONSO;1;54,572602739726;3;SALAZAR MARTINEZ KARINA MARITZA;2;33,0164383561644;2; ; ; ; 
7;7;7160004;1;16;0;0;0;SANTI GUALINGA MARLON RENE;1;39,1616438356164;2;PAVON TRUJILLO JULIO CESAR;1;53,5167976644958;3; ; ; ; 
7;7;7160005;2;16;0;0;0;SANCHEZ UVIDIA BLANCA NARCISA;2;47,6301369863014;3;TIBI AGUINDA JINA KELLY;2;35,7287671232877;2; ; ; ; 
7;12;7160006;1;16;0;0;0;NUÑEZ CHAVEZ JOSE ANTONIO;1;45,972602739726;3;ANDY GUIQUITA RAQUEL NEMO;2;29,5741747136762;1; ; ; ; 
7;12;7160007;2;16;0;0;0;ALVAREZ ESCOBAR CARINA DEL ROCIO;2;28,9457144995883;1;VARGAS GUEVARA EDWIN IVAN;1;27,427397260274;1; ; ; ; 
7;3;7160008;1;16;0;0;0;VILLALBA NORIEGA ANA ELIZABETH;2;26,5041095890411;1;QUITO CORTEZ SEGUNDO MARTIN;1;30,958904109589;2; ; ; ; 
7;16002;7160009;1;16;0;0;0;CUJI COELLO HENRY ALBERTO;1;39,7506849315068;2;BARROSO LESCANO MONICA ELIZABETH;2;24,5095890410959;1; ; ; ; 
7;16002;7160010;2;16;0;0;0;GAMBOA MONTERO ADELITA ELIZABETH;2;44,4703046635227;2;MORALES GOMEZ HENRRY DANIEL;1;31,813698630137;2; ; ; ; 
7;6;7160011;1;16;0;0;0;LEDESMA ZAMORA DARWIN GERMAN;1;41,3945205479452;2;DIAZ COKA MARIA GABRIELA;2;25,6042293584849;1; ; ; ; 
7;6;7160012;2;16;0;0;0;SALGUERO SEMINARIO PAULINA BEATRIZ;2;31,613698630137;2;RODRIGUEZ MUÑOZ MILTON GUSTAVO;1;39,5287671232877;2; ; ; ; 
7;10;7160013;1;16;0;0;0;LALAMA HERVAS MARCELO TEMISTOCLES;1;57,8438356164384;3;NAVEDA VILLALBA ANA RAQUEL;2;41,9375626918183;2; ; ; ; 
7;10;7160014;2;16;0;0;0;NARVAEZ NUÑEZ DORIS DEL CARMEN;2;30,6219178082192;2;SHIGUANGO VARGAS CESAR ALEJANDRO;1;55,5041095890411;3; ; ; ; 
