DIGNIDAD_CODIGO,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_ORDEN,CANDIDATO_PROVINCIA_CODIGO,CANDIDATO_CIRCUNSCRIPCION_CODIGO,CANDIDATO_CANTON_CODIGO,CANDIDATO_PARROQUIA_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_SEXO,CANDIDATO_EDAD_EXACTA,CANDIDATO_GRUPOS_DE_EDAD,SUPLENTE_NOMBRE.1,SUPLENTE_SEXO.1,SUPLENTE_EDAD_EXACTA.1,SUPLENTE_GRUPOS_DE_EDAD.1,SUPLENTE_NOMBRE.2,SUPLENTE_SEXO.2,SUPLENTE_EDAD_EXACTA.2,SUPLENTE_GRUPOS_DE_EDAD.2
7,6,7110023,3,11,0,0,0,CARRION JIMENEZ CARMITA YOLANDA,2,58.410958904109584,3,MEDINA PIEDRA MANUEL FERNANDO,1,30.75890410958904,2,, , , 
7,6,7110024,4,11,0,0,0,MORILLO ESPARZA CRISTOBAL GERMAN,1,30.304109589041097,2,CHUMBI CAMPOVERDE MAGALY XIMENA,2,27.523287671232875,1,, , , 
7,7,7110025,1,11,0,0,0,MORENO SANCHEZ FAUSTO ALEJANDRO,1,57.75616438356164,3,GUALAN TENE JULIO FERMIN,1,50.961643835616435,3,, , , 
7,7,7110026,2,11,0,0,0,GUAILLAS QUIZHPE MAGDA INES,2,40.89106969084512,2,TENESACA SIMANCAS MARIANA DE JESUS,2,26.745205479452054,1,, , , 
7,7,7110027,3,11,0,0,0,CUEVA VILLALTA DANILO,1,38.73698630136986,2,HERRERA ROBLES JORGE RAFAEL,1,32.50958904109589,2,, , , 
7,7,7110028,4,11,0,0,0,RODRIGUEZ TORRES YOLANDA JUDITH,2,52.84188936297627,3,VILLAVICENCIO GUAILLAS EXMENIA EDILMA,2,46.56164383561644,3,, , , 
7,9,7110029,1,11,0,0,0,BRAVO BRAVO FREDY GONZALO,1,56.27085111161015,3,ERAZO JARAMILLO DIANA SOLEDAD,2,30.915068493150685,2,, , , 
7,9,7110030,2,11,0,0,0,RUIZ OCHOA PAOLA LISSETH,2,24.213474062429825,1,SARZOSA BENAVIDES JUAN CARLOS,1,29.005479452054793,1,, , , 
7,9,7110031,3,11,0,0,0,LEON LOAIZA JOSE RAFAEL,1,26.043835616438358,1,NARANJO MOGROVEJO SUSANA ESPERANZA,2,39.93150684931507,2,, , , 
7,9,7110032,4,11,0,0,0,RODRIGUEZ MANCHAY LORENA GRACIELA,2,37.31506849315068,2,LOPEZ VALAREZO FABIAN ALEJANDRO,1,25.254502582528634,1,, , , 
7,13,7110033,1,11,0,0,0,RIOS ESPINOZA JUAN CARLOS,1,32.74626094767572,2,RODRIGUEZ MORENO CESAR EDUARDO,1,57.11506849315069,3,, , , 
7,13,7110034,2,11,0,0,0,NEIRA HINOSTROZA ALICIA BEATRIZ,2,61.983561643835614,3,MORENO YAGUANA DIANA DEL CISNE,2,30.50958904109589,2,, , , 
7,13,7110035,3,11,0,0,0,LUZURIAGA ALVARADO JOSE PAUL,1,25.75068493150685,1,ROBLES DIAZ NELSON ROBERTO,1,32.14520547945205,2,, , , 
7,13,7110036,4,11,0,0,0,BENITEZ CARPIO YESENIA MARIA,2,33.10109289617486,2,CALVA SOLANO NILA PIEDAD,2,37.306415150834646,2,, , , 
7,1,7110037,1,11,0,0,0,LOAYZA GUAMAN ANGEL GEOVANNY,1,37.47397260273972,2,RAMON PASACA RENE FERNANDO,1,30.008196721311474,2,, , , 
7,1,7110038,2,11,0,0,0,GRANDA ARMIJOS ANA DOLORES,2,27.835616438356166,1,HERRERA LOAIZA ROCIO DEL PILAR,2,38.794520547945204,2,, , , 
7,1,7110039,3,11,0,0,0,ZARUMA CAMPOVERDE JORGE ALBERTO,1,56.530413953140204,3,CAMACHO CHIERRES HARTMAN ANTONIO,1,27.572602739726026,1,, , , 
7,1,7110040,4,11,0,0,0,GUZMAN SIGCHO ENITH NELA MERCEDES,2,65.45205479452055,4,PINTADO NARVAEZ NARZISA DE JESUS,2,45.88291788307508,3,, , , 
7,7,7120001,1,12,0,0,0,ALMEIDA MORAN PEDRO GONZALO,1,53.389041095890406,3,ANDINO RENDON MARCIA MARLENE,2,40.38630136986301,2,, , , 
7,7,7120002,2,12,0,0,0,BURGOS VELIZ MARIA FERNANDA,2,27.027397260273972,1,ALVAREZ RUIZ HILARIO RICARDO,1,60.942465753424656,3,, , , 
7,7,7120003,3,12,0,0,0,SANCHEZ ALTAMIRANO FIDEL ARTURO,1,59.30410958904109,3,MERA TROYA MARCIA EDITH,2,46.72054794520548,3,, , , 
7,7,7120004,4,12,0,0,0,VALDIVIEZO VERA ANA DEL ROSARIO,2,43.96712328767123,2,GARCIA VERA GALO ISRAEL,1,46.64931506849315,3,, , , 
7,7,7120005,5,12,0,0,0,MORAN VERA OSCAR FRANCISCO,1,37.77808219178082,2,FERNANDEZ HERDOIZA KATHERINE ELIZABETH,2,22.397260273972602,1,, , , 
7,7,7120006,6,12,0,0,0,CARRASCO VERA SANDRA PATRICIA,2,40.15336477281233,2,PIMENTEL VERA MIGUEL EUGENIO,1,46.6,3,, , , 
7,4,7120007,1,12,0,0,0,LARA YEPEZ TITO GALO,1,45.12021857923497,3,DAVILA LARA YECSY ELIZABETH,2,25.07945205479452,1,, , , 
7,4,7120008,2,12,0,0,0,VILLACRES BARAHONA MERCEDES DEL SOCORRO,2,51.47397260273972,3,CARRIEL FERNANDEZ FELIX OSWALDO,1,49.39931132569803,3,, , , 
7,4,7120009,3,12,0,0,0,PURCACHI AGUIRRE FRANKLIN ENRIQUE,1,54.98904109589041,3,ULLON RODRIGUEZ VIRGINIA GERMANIA,2,34.27945205479452,2,, , , 
7,4,7120010,4,12,0,0,0,MACIAS ORELLANA LORENA JESSENIA,2,38.35616438356164,2,ROSADO MORAN HECTOR ENRIQUE,1,55.04109589041096,3,, , , 
7,4,7120011,5,12,0,0,0,MENDOZA ZAMBRANO MAURICIO JOEL,1,37.939726027397256,2,ONOFRE ARRIAGA NINOSKA CAROLINA,2,24.895890410958906,1,, , , 
7,4,7120012,6,12,0,0,0,MUÑOZ GUERRERO MARICELLA JANINE,2,38.45205479452054,2,DAVILA QUIÑONEZ DARWIN BIENVENIDO,1,35.484931506849314,2,, , , 
7,6,7120013,1,12,0,0,0,ALVARADO ESPINEL MARCOS HUMBERTO,1,53.410958904109584,3,GUZMAN ZAPATA LUIS ENRIQUE,1,37.26543154427727,2,, , , 
7,6,7120014,2,12,0,0,0,VELASCO FLORES MERY JESSENIA,2,34.482191780821914,2,VERA AVILEZ VERONICA ALICIA,2,39.19178082191781,2,, , , 
7,6,7120015,3,12,0,0,0,LOPEZ CEREZO DAKAR HUMBERTO,1,51.942465753424656,3,DUARTE BANCHEN FRANCISCO CASIMIRO,1,68.26575342465753,4,, , , 
7,6,7120016,4,12,0,0,0,CASTILLO BRAVO DOLORES DE LOURDES,2,42.032876712328765,2,CARRION BENAVIDES KARINA PATRICIA,2,34.56986301369863,2,, , , 
7,6,7120017,5,12,0,0,0,YANEZ MONAR WANERGES VITERVO,1,62.24657534246575,3,VELASCO SERRANO MIGUEL ANGEL,1,32.27945205479452,2,, , , 
7,6,7120018,6,12,0,0,0,MARQUEZ BRAVO ROSA YANETH,2,44.814566958604686,2,CHANGO RECALDE JENNIFER TATIANA,2,28.208219178082192,1,, , , 
7,1,7120019,1,12,0,0,0,MENDOZA PALMA JOFFRE PATRICIO,1,49.08196721311475,3,SALTOS MOREIRA DIANA GABRIELA,2,27.40821917808219,1,, , , 
7,1,7120020,2,12,0,0,0,ANDALUZ MIRANDA CECILIA INES,2,32.19708061980687,2,ESPINOZA PERALTA JAVIER ANTONIO,1,51.6986301369863,3,, , , 
7,1,7120021,3,12,0,0,0,MOSCOL CONTRERAS TEOFILO AGUSTIN,1,54.92054794520548,3,RODRIGUEZ SANCHEZ NEGXA LILI,2,23.873972602739727,1,, , , 
7,1,7120022,4,12,0,0,0,SOLORZANO ENDERICA SIXTA ZAIDA,2,40.530413953140204,2,HI FONG LARA RICARDO UBALDO,1,38.37808219178082,2,, , , 
7,1,7120023,5,12,0,0,0,MONTOYA TELLO MANUEL OLMEDO,1,47.66849315068493,3,MANCERO RIVERA CRISTINA BERONICA,2,31.564383561643837,2,, , , 
7,1,7120024,6,12,0,0,0,MINA CORTEZ MARIA LUISA,2,51.75068493150685,3,ALMACHE MORA WUNTER REINALDO,1,43.868493150684934,2,, , , 
7,3,7120025,1,12,0,0,0,JUEZ JUEZ OMAR JUSEPH,1,32.21347406242982,2,SILVA MALDONADO SOFIA IRENE,2,37.325540833894756,2,, , , 
7,3,7120026,2,12,0,0,0,FALCONI LOQUI EVELYN PAMELA,2,34.30958904109589,2,CAMACHO COLOMA CARLOS MANUEL,1,41.369256680889286,2,, , , 
7,3,7120027,3,12,0,0,0,ZAPATA MANTILLA JOSE LEONIDAS,1,48.79817351598173,3,SERRANO SEGURA GRACE MARISOL,2,47.893150684931506,3,, , , 
7,3,7120028,4,12,0,0,0,ARREGUI RUEDA MARCIA CECILIA,2,49.676712328767124,3,VILLAMAR CASAL JOSE LEONIDAS,1,42.21095890410959,2,, , , 
7,3,7120029,5,12,0,0,0,SAENZ DE VITERI ZAJIA LAUTARO ENRIQUE,1,26.087671232876712,1,GARCIA PLUAS BEATRIZ CANDELARIA,2,48.057534246575344,3,, , , 
7,3,7120030,6,12,0,0,0,ARANA COELLO YIMABEL MARIA,2,32.56866531926042,2,ANDRADE AYAUCA GALO VICENTE,1,51.942465753424656,3,, , , 
7,10,7120031,1,12,0,0,0,GONZALEZ MINA LIVIS MERCEDES,2,53.3972602739726,3,GUERRERO FREIRE JORGE EDUARDO,1,70.9917808219178,4,, , , 
7,10,7120032,2,12,0,0,0,GONZALEZ SANABRIA JOSE ANTONIO,1,39.67945205479452,2,ARCE ZAMORA VERONICA JUDITH,2,49.97308181750131,3,, , , 
7,10,7120033,3,12,0,0,0,CASTRO SAN LUCAS NORMA ITALIA,2,64.71347406242982,3,AYORA MORA EDGAR FRANCISCO,1,65.68346433116251,4,, , , 
7,10,7120034,4,12,0,0,0,CEDEÑO MALAGON MARCOS ENRIQUE,1,48.186151658058236,3,TENORIO SAAVEDRA CARMEN PETRA,2,48.347945205479455,3,, , , 
7,10,7120035,5,12,0,0,0,VILLAVICENCIO LLAGUNO AMALIA MARIUXI,2,38.032876712328765,2,PEREZ ROSADO CHRISTOPHER ARTURO,1,30.82191780821918,2,, , , 
7,10,7120036,6,12,0,0,0,CAICEDO PILALOA VICTOR HUGO,1,57.961643835616435,3,SANCHEZ GONZALEZ GIANNINA,2,38.23561643835617,2,, , , 
7,9,7120037,1,12,0,0,0,ROSADO LEON GISSEL ILIANA,2,29.449315068493153,1,MANZANO DIAZ BERNARDO JUAN,1,46.413698630136984,3,, , , 
7,9,7120038,2,12,0,0,0,MORAN ESPINOZA RICHARD JAVIER,1,48.43478553783966,3,CAMPOS COELLO NELLY NATALY,2,21.09041095890411,1,, , , 
7,9,7120039,3,12,0,0,0,ZAMBRANO LEON YAMEL LOURDES,2,20.7544576689872,1,ECHEVERRIA BRIONES PEDRO VIRGILIO,1,43.69041095890411,2,, , , 
7,9,7120040,4,12,0,0,0,PIEDRAHITA BOHORQUEZ LUIS MANUEL,1,62.602739726027394,3,TERAN MOSQUERA DIGNA GEOCONDA,2,35.104109589041094,2,, , , 
7,9,7120041,5,12,0,0,0,YEPEZ YEPEZ PATRICIA DE JESUS,2,54.17808219178082,3,SANCHEZ FUENTES PEDRO ALTEMAR,1,41.27362826558874,2,, , , 
7,9,7120042,6,12,0,0,0,SALINAS JIMENEZ VICENTE JAIME,1,55.07397260273972,3,FERNANDEZ MORA MARITZA ANTONIETA,2,31.47945205479452,2,, , , 
7,13,7120043,1,12,0,0,0,CHICA CAMPUZANO CESAR ROMEO,1,23.764383561643836,1,BAJAÑA JARAMILLO RONALD FABRIZIO,1,44.45479452054794,2,, , , 
7,13,7120044,2,12,0,0,0,ESPINOZA MUÑOZ JANINA XIOMARA,2,24.388337450407967,1,MUÑOZ AGUIRRE PAMELA LIZETH,2,26.375342465753423,1,, , , 
7,13,7120045,3,12,0,0,0,ANDRADE GARCIA WALTER ANTONIO,1,27.64109589041096,1,ZAMBRANO PISCO JUAN ALFREDO,1,31.802739726027397,2,, , , 
7,13,7120046,4,12,0,0,0,CHICA CAMPUZANO MELIZA PAMELA,2,20.421124335653868,1,COELLO RONQUILLO ALBA RUTH,2,31.383561643835616,2,, , , 
7,13,7120047,5,12,0,0,0,ALMACHE ALCIVAR CRISTIAN ARTURO,1,28.101369863013698,1,ECHEVERRIA AGUIRRE LUIS ALBERTO,1,41.33373755520623,2,, , , 
7,13,7120048,6,12,0,0,0,ASPIAZU CAJAS KARLA PAOLA,2,32.75992214986152,2,CAICEDO CORONEL ALEXANDRA IDALIE,2,43.942465753424656,2,, , , 
7,12001,7120049,1,12,0,0,0,TERAN SALCEDO JONNY ENRIQUE,1,52.39106969084512,3,TERAN SALCEDO RAMON FORTUNATO,1,54.895890410958906,3,, , , 
7,12001,7120050,2,12,0,0,0,YELA BURGOS DAYSE INES,2,38.40273972602739,2,SANCHEZ ESTEVES LADY PATRICIA,2,44.87671232876713,2,, , , 
7,12001,7120051,3,12,0,0,0,RODRIGUEZ MONTES GALO MANUEL,1,40.17249045587244,2,JIMENEZ TORRES MIGUEL ANGEL,1,29.156141926790927,1,, , , 
7,12001,7120052,4,12,0,0,0,ELIZALDE PERALVO TATIANA VICTORIA,2,45.27945205479452,3,ALVAREZ JORGE ANIZA MARICELA,2,33.85286323826634,2,, , , 
7,12001,7120053,5,12,0,0,0,JIMENEZ GOMEZ FLEISHMAN MOROSOT,1,36.7080095815555,2,CAMACHO ANGULO MARCOS JOSUE,1,37.65614192679093,2,, , , 
7,12001,7120054,6,12,0,0,0,PULLEY SANTILLAN GEMA KATHERYN,2,20.97030466352272,1,RAMIREZ RAMIREZ AIDA LIVANA,2,27.813698630136987,1,, , , 
7,8,7140001,1,14,0,0,0,GALARZA GUZMAN FRANKLIN ALEJANDRO,1,41.134246575342466,2,MONTERO PIÑA JHOMARA ROSENDA,2,20.923287671232877,1,, , , 
7,8,7140002,2,14,0,0,0,ERAZO MEDINA OLGA MARLENE,2,51.320547945205476,3,ALARCON MEJIA MARCO VINICIO,1,42.24931506849315,2,, , , 
7,9,7140003,1,14,0,0,0,DUARTE ROMERO GENMA UBANI,2,52.885605209970805,3,UNUPI YAMAINCHI LUIS MACIAS,1,49.514065424058685,3,, , , 
7,9,7140004,2,14,0,0,0,UNUPI SANDU ENRIQUE,1,56.68888389849539,3,CHUMPI YAMPIS JANETH MARIA,2,21.352863238266337,1,, , , 
7,7,7140005,1,14,0,0,0,ACACHO GONZALEZ PEPE LUIS,1,44.67795493674676,2,CARDENAS SAQUICELA ULBIO EFREN,1,61.83100531476907,3,, , , 
7,7,7140006,2,14,0,0,0,ANTUN TSAMARAINT RAQUEL YOLANDA,2,44.00821917808219,2,GUAMAN GUAMAN DELIA VICTORIA,2,35.87671232876713,2,, , , 
7,3,7140007,1,14,0,0,0,CHICA AREVALO VINICIO VETHOWEN,1,37.413698630136984,2,DELGADO GUTIERREZ ALEXANDRA ISABEL,2,32.8,2,, , , 
7,3,7140008,2,14,0,0,0,MONCAYO CARVAJAL DALIA PIEDAD,2,62.38630136986301,3,MERINO COZAR LUPO LUIS,1,54.51780821917808,3,, , , 
7,4,7140009,1,14,0,0,0,JARAMILLO PALACIOS RAMON GILBERTO,1,64.60145220450633,3,GUILLEN CALDERON GIOCONDA ELISABETH,2,38.397260273972606,2,, , , 
7,4,7140010,2,14,0,0,0,GUTIERREZ VINTIMILLA SANDRA EDITH,2,48.42932105696534,3,CHIN CALI MARCELO NAPOLEON,1,34.83835616438356,2,, , , 
7,4,7150001,3,15,0,0,0,SOLORZANO SARRIA CESAR FAUSTO,1,32.80090575641889,2,AGUINDA TAPUY DIANA YOLANDA,2,32.772602739726025,2,, , , 
7,4,7150002,4,15,0,0,0,TOAPANTA BASTIDAS NARCISA LASTENIA,2,41.33150684931507,2,GREFA ANDI ELICIO PEDRO,1,42.25479452054795,2,, , , 
7,3,7150003,1,15,0,0,0,SANMIGUEL PALACIOS GINA ZITA,2,54.95342465753424,3,MOYA DUQUE HERMAN ANIBAL,1,53.596032637173444,3,, , , 
7,3,7150004,2,15,0,0,0,ROSALES JIMENES CAMPO ELIAS,1,46.34794520547945,3,GUACHAMIN MORALES IRALDA JAQUELINE,2,27.66849315068493,1,, , , 
7,8,7150005,1,15,0,0,0,COLUMBO CACHAGO JOSE LUIS,1,63.21095890410959,3,CERDA TANGUILA CANDIDA LISBEI,2,22.18082191780822,1,, , , 
7,8,7150006,2,15,0,0,0,MOPOSITA YUMBO JESSICA ANDREA,2,23.52328767123288,1,ALOMOTO PAUCAR AGUSTIN,1,66.0327868852459,4,, , , 
7,6,7150007,1,15,0,0,0,DALGO BALLESTEROS FERNANDO XAVIER,1,27.07945205479452,1,BARRIONUEVO VILLACIS LUCIA JACQUELINE,2,40.49315068493151,2,, , , 
7,6,7150008,2,15,0,0,0,AGUALSACA GREFA MARIA AURORA,2,40.369211767347856,2,CALAPUCHA AGUINDA GUSTAVO FERNANDO,1,57.89931132569803,3,, , , 
7,10,7150009,1,15,0,0,0,GREFA ARIAS CAMILO ELIECER,1,44.93751777827681,2,TAPUY ANDI ZENAIDA ELENA,2,27.824657534246576,1,, , , 
7,10,7150010,2,15,0,0,0,CABRERA LOPEZ ZENAIDA MARGOTH,2,27.84109589041096,1,SANCHEZ LLERENA MANUEL DAVID,1,27.13150684931507,1,, , , 
7,9,7150011,1,15,0,0,0,CASTILLO TORRES JOSE BENJAMIN,1,56.99216258701998,3,SHIGUANGO TAPUY MARIA GABRIELA,2,29.85013099782918,1,, , , 
7,9,7150012,2,15,0,0,0,CERDA LOPEZ ANDREA IRINA,2,21.12295081967213,1,MENA MENA ABSALON ARMANDO,1,61.68619657159967,3,, , , 
7,7,7150013,1,15,0,0,0,SHIGUANGO CHIMBO INES MARCELINA,2,45.86849315068493,3,CERDA PADILLA TERESA JANETH,2,42.131147540983605,2,, , , 
7,7,7150014,2,15,0,0,0,MONTES MOROCHO MARIO FERNANDO,1,48.975769144397034,3,JATI PILATAXI HUGO RAMIRO,1,43.71506849315068,2,, , , 
7,4,7160001,1,16,0,0,0,CISNEROS RUIZ FRANCISCO GILBERTO,1,55.94520547945205,3,TERAN TORRES ANA VERONICA,2,30.945205479452056,2,, , , 
7,4,7160002,2,16,0,0,0,BAQUE AGUAYO SILVIA DE LOURDES,2,41,2,CHICAIZA VELIN FERNANDO ISRAEL,1,28.07123287671233,1,, , , 
7,3,7160003,1,16,0,0,0,LEDESMA ZAMORA OSCAR ALFONSO,1,54.57260273972602,3,SALAZAR MARTINEZ KARINA MARITZA,2,33.016438356164386,2,, , , 
7,7,7160004,1,16,0,0,0,SANTI GUALINGA MARLON RENE,1,39.16164383561644,2,PAVON TRUJILLO JULIO CESAR,1,53.51679766449585,3,, , , 
7,7,7160005,2,16,0,0,0,SANCHEZ UVIDIA BLANCA NARCISA,2,47.630136986301366,3,TIBI AGUINDA JINA KELLY,2,35.728767123287675,2,, , , 
7,12,7160006,1,16,0,0,0,NUÑEZ CHAVEZ JOSE ANTONIO,1,45.97260273972603,3,ANDY GUIQUITA RAQUEL NEMO,2,29.57417471367617,1,, , , 
7,12,7160007,2,16,0,0,0,ALVAREZ ESCOBAR CARINA DEL ROCIO,2,28.945714499588295,1,VARGAS GUEVARA EDWIN IVAN,1,27.427397260273974,1,, , , 
7,3,7160008,1,16,0,0,0,VILLALBA NORIEGA ANA ELIZABETH,2,26.504109589041096,1,QUITO CORTEZ SEGUNDO MARTIN,1,30.958904109589042,2,, , , 
7,16002,7160009,1,16,0,0,0,CUJI COELLO HENRY ALBERTO,1,39.75068493150685,2,BARROSO LESCANO MONICA ELIZABETH,2,24.50958904109589,1,, , , 
7,16002,7160010,2,16,0,0,0,GAMBOA MONTERO ADELITA ELIZABETH,2,44.47030466352272,2,MORALES GOMEZ HENRRY DANIEL,1,31.813698630136987,2,, , , 
7,6,7160011,1,16,0,0,0,LEDESMA ZAMORA DARWIN GERMAN,1,41.394520547945206,2,DIAZ COKA MARIA GABRIELA,2,25.604229358484915,1,, , , 
7,6,7160012,2,16,0,0,0,SALGUERO SEMINARIO PAULINA BEATRIZ,2,31.613698630136987,2,RODRIGUEZ MUÑOZ MILTON GUSTAVO,1,39.52876712328767,2,, , , 
7,10,7160013,1,16,0,0,0,LALAMA HERVAS MARCELO TEMISTOCLES,1,57.843835616438355,3,NAVEDA VILLALBA ANA RAQUEL,2,41.93756269181825,2,, , , 
7,10,7160014,2,16,0,0,0,NARVAEZ NUÑEZ DORIS DEL CARMEN,2,30.62191780821918,2,SHIGUANGO VARGAS CESAR ALEJANDRO,1,55.50410958904109,3,, , , 
7,8,7160015,1,16,0,0,0,KUBES ROBALINO GUILLERMO ANTONIO,1,48.57959428100906,3,VALDIVIEZO QUISPE CAROLINA ELIZABETH,2,30.41917808219178,2,, , , 
7,8,7160016,2,16,0,0,0,TAFUR MORENO SHARON FERNANDA,2,22.9041095890411,1,RODRIGUEZ VILLAVICENCIO IVAN RAMIRO,1,52.010958904109586,3,, , , 
7,9,7160017,1,16,0,0,0,OSORIO HIDALGO RAFAEL EDISSON,1,49.342465753424655,3,LEON PESANTEZ GLORIA MONICA,2,43.90958904109589,2,, , , 
7,9,7160018,2,16,0,0,0,GARCIA ANDRADE SARA ISABEL,2,31.78356164383562,2,VILEMA GUAMAN FAUSTO XAVIER,1,26.43013698630137,1,, , , 
7,1,7160019,1,16,0,0,0,JACOME ESCOBAR MARCELO IVAN,1,55.01917808219178,3,YASACA MOROCHO MIRIAM PATRICIA,2,37.2299124185942,2,, , , 
7,1,7160020,2,16,0,0,0,CRUZ MOREIRA MARIA ISABEL,2,38.94794520547945,2,CAIZA BAREN CRISTIAN CARLOS,1,28.424657534246574,1,, , , 
7,1,7180001,3,18,0,0,0,SALTOS GALARZA JUAN CARLOS,1,34.01917808219178,2,MIRANDA MIRANDA MARIA EUGENIA,2,26.59178082191781,1,, , , 
7,1,7180002,4,18,0,0,0,GUERRERO SANDOVAL VERONICA PAOLA,2,36.44298225915113,2,GUERRERO SANDOVAL EDISON EDUARDO,1,39.364383561643834,2,, , , 
7,1,7180003,5,18,0,0,0,LOPEZ CALDERON JIMMY GABRIEL,1,29.8,1,ALVAREZ MERINO CAROLINA MISHEL,2,26.882191780821916,1,, , , 
7,1,7180004,6,18,0,0,0,SALTOS GALARZA SONIA MARIA DE LOURDES,2,50.11780821917808,3,BARRAGAN VERGARA ANGEL ADOLFO,1,27.764383561643836,1,, , , 
7,12,7180005,1,18,0,0,0,MORA PROAÑO JUAN FRANCISCO,1,37.80821917808219,2,QUINDE VACA ANA FERNANDA,2,37.73810913990568,2,, , , 
7,12,7180006,2,18,0,0,0,MAYORGA GAVILANES LORENA DEL PILAR,2,29.838356164383562,1,VILLACIS CHIRIBOGA JOSE ANDRES,1,22.87123287671233,1,, , , 
7,12,7180007,3,18,0,0,0,CEVALLOS CHAVEZ FABRICIO PAOLO,1,37.03005464480874,2,CACERES CHASIPANTA CRISTINA ALEXANDRA,2,34.843835616438355,2,, , , 
7,12,7180008,4,18,0,0,0,MAZON MESIAS LISSETH ESTEFANIA,2,22.06027397260274,1,JEREZ CAMINO DANIEL SEBASTIAN,1,26.06830601092896,1,, , , 
7,13,7180009,1,18,0,0,0,ALTAMIRANO SANCHEZ JAVIER FRANCISCO,1,42.50136986301369,2,ROSAS LOZANO MARCO ANDRES,1,33.150677445916614,2,, , , 
7,13,7180010,2,18,0,0,0,URRUTIA SANTILLAN VERONICA PATRICIA,2,31.052054794520547,2,RIVERA HERRERA ELIANA MERCEDES,2,31.446575342465753,2,, , , 
7,13,7180011,3,18,0,0,0,FREIRE ALVAREZ DARWIN XAVIER,1,35.032876712328765,2,LASCANO ORTEGA MARIO ENRIQUE,1,34.54246575342466,2,, , , 
7,13,7180012,4,18,0,0,0,CAMACHO PARDO DIANA SORAYA,2,30.04931506849315,2,ORTIZ ORTIZ CRISTINA DEL ROCIO,2,27.276712328767122,1,, , , 
7,3,7180013,1,18,0,0,0,SANCHEZ MIÑO ALEXIS REINALDO,1,50.90958904109589,3,REINOSO LESCANO MARIA ELIZABETH,2,29.358327719140654,1,, , , 
7,3,7180014,2,18,0,0,0,CARRILLO GALLEGOS BETTY ELIZABETH,2,45.30958904109589,3,TOALOMBO CHIMBORAZO JOSE SEGUNDO,1,57.33920203608054,3,, , , 
7,3,7180015,3,18,0,0,0,VELASTEGUI RAMOS LEONARDO DARIO,1,38.62191780821917,2,ALTAMIRANO SEGURA VERONICA JAZMINA,2,29.320076353020436,1,, , , 
7,10,7180016,1,18,0,0,0,COMINA CAIZA JAIME PATRICIO,1,48.24352870723856,3,RODRIGUEZ CELI EVELYN GABRIELA,2,21.34739875739202,1,, , , 
7,3,7180017,1,18,0,0,0,JEREZ PILLA BETTY MARICELA,2,26.02191780821918,1,CARRILLO CRESPO HUGO FERNANDO,1,47.4027397260274,3,, , , 
7,10,7180018,1,18,0,0,0,GALARZA POMAQUIZA MARIA GLORIA,2,24.347353843850588,1,MONTERO ALVAREZ ANGEL SANTIAGO,1,20.17808219178082,1,, , , 
7,10,7180019,2,18,0,0,0,TUAPANTA MIGUEL ANGEL,1,45.865753424657534,3,GUERRA PILLANA EUGENIA DEL PILAR,2,47.43835616438356,3,, , , 
7,10,7180020,3,18,0,0,0,NAVARRETE NUÑEZ DORIS MARIA,2,31.224657534246578,2,PATIÑO FLORES RICHART LIBARDO,1,34.30958904109589,2,, , , 
7,4,7180021,1,18,0,0,0,LOPEZ VELASCO JUAN CARLOS,1,55.03013698630137,3,PEREZ ASTUDILLO VERONICA ELIANA,2,32.0958904109589,2,, , , 
7,4,7180022,2,18,0,0,0,NUÑEZ CACERES CECILIA DEL ROCIO,2,44.494894827457145,2,JARAMILLO RODRIGUEZ AMADEO GONZALO,1,30.854794520547944,2,, , , 
7,4,7180023,3,18,0,0,0,MOSCOSO ESCOBAR WASHINGTON HERMELENFES ROVINSO,1,55.30410958904109,3,MORALES CORRAL DORIS CRISTINA,2,24.997260273972604,1,, , , 
7,4,7180024,4,18,0,0,0,MORENO JARRIN ELSA NARCISA,2,42.95342465753424,2,CARVAJAL CASTRO GUIDMAN IVAN,1,43.09315068493151,2,, , , 
7,9,7180025,1,18,0,0,0,MORALES SOLIS LUIS ULPIANO,1,49.64109589041096,3,MANTILLA REYES GEOVANNA DOLORES,2,46.293150684931504,3,, , , 
7,9,7180026,2,18,0,0,0,LASCANO NUÑEZ JENNY ALEXANDRA,2,42.62739726027397,2,ANCHATUÑA CULQUI JAIME HERNAN,1,47.61643835616438,3,, , , 
7,9,7180027,3,18,0,0,0,CARRASCO MIRANDA JOSE RODRIGO,1,44.183419417621074,2,MUNIVE ROSERO JESSICA GABRIELA,2,20.512328767123286,1,, , , 
7,9,7180028,4,18,0,0,0,MALIZA PACHA SILVIA PATRICIA,2,24.10958904109589,1,ROBAYO CARDENAS ENRIQUE ISMAEL,1,34.38082191780822,2,, , , 
7,6,7180029,1,18,0,0,0,PEREZ ESCOBAR CHRISTIAN ISRAEL,1,31.53972602739726,2,QUIROGA AILLON ANDRES PATRICIO,1,33.83373755520623,2,, , , 
7,6,7180030,2,18,0,0,0,DOMINGUEZ PROANO ANA DEL ROCIO,2,52.628774608877904,3,VILLAFUERTE DEL POZO ANA ANDREA,2,25.257234822965792,1,, , , 
