DIGNIDAD_CODIGO,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_ORDEN,CANDIDATO_PROVINCIA_CODIGO,CANDIDATO_CANTON_CODIGO,CANDIDATO_PARROQUIA_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_SEXO,CANDIDATO_EDAD_EXACTA,CANDIDATO_GRUPO_DE_EDAD,SUPLENTE_NOMBRE,SUPLENTE_SEXO,SUPLENTE_EDAD_EXACTA,SUPLENTE_GRUPOS_DE_EDAD
4,12,4090950000003,1,9,95,0,VERA GARNICA JOSE HUGO,1,52.54371584699454,3,, , , 
4,56,4090950000004,1,9,95,0,MOLINA MONCAYO GALO HERNAN,1,57.24863387978142,3,, , , 
4,107,4091250000001,1,9,125,0,JIMENEZ MOTA JHONSON BOLIVAR,1,34.3041095890411,2,, , , 
4,48,4091250000002,1,9,125,0,ORDOÑEZ MURILLO NORMA JACKELINE,2,36.65300546448088,2,, , , 
4,4,4091250000003,1,9,125,0,VALENCIA CABRERA WILSON EDILBERTO,1,54.106849315068494,3,, , , 
4,5,4091250000004,1,9,125,0,QUIJIJE TRIVINO WALTER ENRIQUE,1,48.09041095890411,3,, , , 
4,6,4091250000005,1,9,125,0,MACIAS MANZABA JAIME FELIPE,1,39.04931506849315,2,, , , 
4,8,4091250000006,1,9,125,0,TRIVIÑO GUERRERO EDUARDO EFRAIN,1,42.15068493150685,2,, , , 
4,10,4091250000007,1,9,125,0,TRIVIÑO BURGOS LUCIA ANTONIETA,2,38.64657534246575,2,, , , 
4,54,4091250000008,1,9,125,0,RONQUILLO BURGOS FREDY FELIPE,1,49.92328767123288,3,, , , 
4,56,4091250000009,1,9,125,0,VALLE HERNANDEZ MARIA LUISA,2,36.16712328767123,2,, , , 
4,9036,4091250000010,1,9,125,0,PRADO BRAVO ROBERTO CARLOS,1,37.00819672131148,2,, , , 
4,48,4093850000001,1,9,385,0,SABANDO MACIAS MARIO ERNESTO,1,64.03835616438356,3,, , , 
4,4,4093850000002,1,9,385,0,ZAMBRANO DEL VALLE ALFREDO DEL JESUS,1,51.726027397260275,3,, , , 
4,5,4093850000003,1,9,385,0,VELEZ BAILON OSWALDO NARCISO,1,52.631147540983605,3,, , , 
4,6,4093850000004,1,9,385,0,CORNEJO COBA BAYRON ROLANDO,1,38.93424657534246,2,, , , 
4,8,4093850000005,1,9,385,0,RIZZO VERA GALO FERNANDO,1,50.47123287671233,3,, , , 
4,10,4093850000006,1,9,385,0,BARCIA POSLIGUA JOSE ANTONIO,1,20.18904109589041,1,, , , 
4,12,4093850000007,1,9,385,0,ALAVA SABANDO WASHINGTON ANTONIO,1,45.52876712328767,3,, , , 
4,9046,4093850000008,1,9,385,0,CHICA BAZURTO WILTER ZENON,1,60.830601092896174,3,, , , 
4,56,4093850000009,1,9,385,0,PLAZA ORMAZA LUIS ARTURO,1,41.62465753424657,2,, , , 
4,9043,4093900000001,1,9,390,0,NEBOT SAADI JAIME JOSE,1,62.50958904109589,3,, , , 
4,24,4093900000002,1,9,390,0,NAVARRETE ESPINOZA RAFAEL AMADO,1,40.44535519125683,2,, , , 
4,56,4093900000003,1,9,390,0,DUARTE PESANTES MARIA DE LOS ANGELES,2,46.19178082191781,3,, , , 
4,9063,4093900000004,1,9,390,0,ALVARADO CANALES FRANKLIN MARCELO,1,34.273972602739725,2,, , , 
4,9040,4093900000005,1,9,390,0,PIN GUERRERO GABRIEL ELOY,1,57.394520547945206,3,, , , 
4,107,4093950000001,1,9,395,0,LEON QUINTO ANIBAL FRANKLIN,1,45.463013698630135,3,, , , 
4,48,4093950000002,1,9,395,0,PINELA CORTEZ PABLO HIPOLITO,1,58.81369863013698,3,, , , 
4,9043,4093950000003,1,9,395,0,FALCON ORTEGA KLEVER XAVIER,1,53.50958904109589,3,, , , 
4,5,4093950000004,1,9,395,0,ARREAGA VERA RICHAR BOLIVAR,1,40.44808743169399,2,, , , 
4,6,4093950000005,1,9,395,0,GONZALEZ MOREIRA FLAVIO MALAQUIAS,1,47.27945205479452,3,, , , 
4,24,4093950000006,1,9,395,0,SALAZAR BARZOLA EDUARDO REINALDO,1,45.06284153005465,3,, , , 
4,9042,4093950000007,1,9,395,0,ROMERO CABRERA CRISTOBAL ALBERTO,1,44.67213114754098,2,, , , 
4,12,4093950000008,1,9,395,0,FAGINSON BRIONES JOHNY ROBERTO,1,50.38630136986301,3,, , , 
4,56,4093950000009,1,9,395,0,AVECILLA ARIAS JOSE DANIEL,1,40.650273224043715,2,, , , 
4,9003,4093950000010,1,9,395,0,CADENA MARIDUEÑA JANET NARCISA,2,50.46027397260274,3,, , , 
4,107,4094000000001,1,9,400,0,FREIRE ROBINSON JOSE ANTONIO,1,46.28219178082192,3,, , , 
4,48,4094000000002,1,9,400,0,BERMUDEZ CASTRO ANTONIO LEONARDO,1,68.5,4,, , , 
4,9043,4094000000003,1,9,400,0,SALAZAR BARZOLA PEDRO OTTON,1,62.57808219178082,3,, , , 
4,5,4094000000004,1,9,400,0,BAQUE CEDENO ANGEL OMAR,1,61.114754098360656,3,, , , 
4,6,4094000000005,1,9,400,0,PONCE SALAZAR ANA KAREN,2,18.38082191780822,1,, , , 
4,8,4094000000006,1,9,400,0,ROMERO FUENTES EDISON DARIO,1,42.35342465753425,2,, , , 
4,10,4094000000007,1,9,400,0,CALDERON TORRES HECTOR LIVINGSTHONC,1,54.73424657534247,3,, , , 
4,17,4094000000008,1,9,400,0,BARZOLA BUENO MONICA MARIA,2,39.71780821917808,2,, , , 
4,56,4094000000009,1,9,400,0,CARCHI LARA EDUARDO JOSE ANTONIO,1,52.66393442622951,3,, , , 
4,107,4094150000001,1,9,415,0,AGUAYO DELGADO CARLOS LUIS,1,49.81643835616438,3,, , , 
4,48,4094150000002,1,9,415,0,TRIVIÑO CAICEDO JOSE ALEJANDRO,1,45.54246575342466,3,, , , 
4,9043,4094150000003,1,9,415,0,MACIAS SALAS PATRICIA BETSABE,2,46.224657534246575,3,, , , 
4,6,4094150000004,1,9,415,0,GONZALES TOMALA CIRILO GAUDENCIO,1,49.45753424657534,3,, , , 
4,8,4094150000005,1,9,415,0,ARRIAGA DELGADO CARLOS ALBERTO,1,25.101092896174862,1,, , , 
4,9068,4094150000006,1,9,415,0,SOSA LARA GERONIMO LEON,1,55.56986301369863,3,, , , 
4,10,4094150000007,1,9,415,0,ESPINOZA CERVANTES LUCIANO DUGLA,1,42.92602739726028,2,, , , 
4,17,4094150000008,1,9,415,0,PILLIGUA SELLAN PATRICIO DE LA CRUZ,1,40.82786885245902,2,, , , 
4,54,4094150000009,1,9,415,0,TRIVIÑO RODRIGUEZ FRANKLIN ALEJANDRO,1,61.62465753424657,3,, , , 
4,56,4094150000010,1,9,415,0,PERALTA FIGUEROA GALO ALBERTO,1,46.81917808219178,3,, , , 
4,107,4094200000001,1,9,420,0,LUZURIAGA COROZO LUIS BOLIVAR,1,47.49041095890411,3,, , , 
4,48,4094200000002,1,9,420,0,ZAMORA MORA TITO GONZALO,1,41.45479452054794,2,, , , 
4,3,4094200000003,1,9,420,0,ECHEVERRIA BARRIONUEVO ULFRIDO BENITO,1,44.28493150684932,2,, , , 
4,5,4094200000004,1,9,420,0,LARA HIDALGO JOFFRE GUILLERMO,1,46.35616438356164,3,, , , 
4,6,4094200000005,1,9,420,0,ALVAREZ VILLAMAR LUIS ALBERTO FRANCISCO,1,49.85753424657534,3,, , , 
4,9052,4094200000006,1,9,420,0,DAVILA FREIRE TOMAS VICENTE,1,72.6311475409836,4,, , , 
4,24,4094200000007,1,9,420,0,PAREDES GOMEZ IGNACIO JOSE ANTONIO,1,56.595628415300546,3,, , , 
4,8,4094200000008,1,9,420,0,ESPINOZA FERNANDEZ JORGE ALBERTO,1,49.221311475409834,3,, , , 
4,12,4094200000009,1,9,420,0,COELLO LEON EDUARDO IVAN,1,60.89344262295082,3,, , , 
4,17,4094200000010,1,9,420,0,HERRERA BOHORQUEZ LUIS ALFREDO,1,43.772602739726025,2,, , , 
4,54,4094200000011,1,9,420,0,GUERRERO PALACIOS ABDON RAFAEL,1,50.0027397260274,3,, , , 
4,9001,4094200000012,1,9,420,0,VALDEZ CEVALLOS JORGE MANUEL,1,49.97808219178082,3,, , , 
4,9039,4094200000013,1,9,420,0,ASAN WONSANG JOSE FRANCISCO,1,56.560109289617486,3,, , , 
4,9065,4094200000014,1,9,420,0,LOOR BRIONES WALTER VICTORIANO,1,50.09315068493151,3,, , , 
4,9051,4094250000001,1,9,425,0,ZAMBRANO ARGUELLO OLGA ALINA,2,37.726027397260275,2,, , , 
4,9061,4094250000002,1,9,425,0,YUNEZ PARRA JOSE MIGUEL,1,50.295890410958904,3,, , , 
4,5,4094250000003,1,9,425,0,NUÑEZ MIRANDA JUAN CARLOS,1,42.37808219178082,2,, , , 
4,17,4094250000004,1,9,425,0,NAVARRO RIPALDA OSWALDO FRANCISCO,1,51.97534246575343,3,, , , 
4,56,4094250000005,1,9,425,0,ROSERO MALDONADO LUIS YVAN,1,48.26027397260274,3,, , , 
4,107,4094300000001,1,9,430,0,LEON FLORES FRANCISCO JAVIER,1,44.1945205479452,2,, , , 
4,48,4094300000002,1,9,430,0,ONOFRE DOYLET WALTER ENRIQUE,1,55.97534246575343,3,, , , 
4,4,4094300000003,1,9,430,0,VILLAMAR COELLO PABLO PRIMITIVO,1,47.62465753424657,3,, , , 
4,5,4094300000004,1,9,430,0,SANCHEZ LABORDE OFELIA DE JESUS,2,50.94794520547945,3,, , , 
4,9038,4094300000005,1,9,430,0,ALFARO MIELES JULIO OLMEDO,1,46.92876712328767,3,, , , 
4,56,4094300000006,1,9,430,0,ALMEIDA OCHOA IVAN WILLIAM,1,38.11780821917808,2,, , , 
4,48,4094350000001,1,9,435,0,BARCIA FIERRO AUGUSTO ANGEL,1,44.90710382513661,2,, , , 
4,9043,4094350000002,1,9,435,0,ESPINOZA RIVAS RUPERTO JUVENCIO,1,62.586301369863016,3,, , , 
4,5,4094350000003,1,9,435,0,SALAZAR VERDESOTO HUMBERTO EMILIO,1,67.55342465753425,4,, , , 
4,6,4094350000004,1,9,435,0,CHICA CARDENAS MARCOS ALBERTO,1,48.084931506849315,3,, , , 
4,9042,4094350000005,1,9,435,0,VERA ROBLES RAMON SANDINO,1,49.652054794520545,3,, , , 
4,12,4094350000006,1,9,435,0,LAM ARBOLEDA GENARO SEGUNDO,1,63.6,3,, , , 
4,17,4094350000007,1,9,435,0,PARRA CACEREZ CARMEN AMABLE,2,36.778688524590166,2,, , , 
4,56,4094350000008,1,9,435,0,TOUMA GONZALEZ GUILLERMO ELIAS,1,56.46994535519126,3,, , , 
4,107,4095050000001,1,9,505,0,CARBO TORRES CALIXTO ALEJO,1,47.6986301369863,3,, , , 
4,48,4095050000002,1,9,505,0,VERNAZA GUERRERO PETITA BELGICA,2,53.824657534246576,3,, , , 
4,4,4095050000003,1,9,505,0,RIVERA MALDONADO ALBA MERCEDES,2,56.45355191256831,3,, , , 
4,5,4095050000004,1,9,505,0,MACIAS CASTILLO ANDRES LUCIANO,1,40.73770491803279,2,, , , 
4,6,4095050000005,1,9,505,0,ALVAREZ GUTIERREZ JAVIER ORLANDO,1,40.40983606557377,2,, , , 
4,8,4095050000006,1,9,505,0,RAMOS GARZON MAYRA VERONICA,2,33.095628415300546,2,, , , 
4,9,4095050000007,1,9,505,0,BARAHONA REVELO ANITA PATRICIA,2,37.605479452054794,2,, , , 
4,10,4095050000008,1,9,505,0,TAMAYO CHAVEZ NESTOR FAVIAN,1,50.72054794520548,3,, , , 
4,17,4095050000009,1,9,505,0,HERRERA ROMERO WILLIAM ARTIME,1,38.02739726027397,2,, , , 
4,56,4095050000010,1,9,505,0,MARTILLO PINO JOSE DAVID,1,57.413698630136984,3,, , , 
4,107,4095100000001,1,9,510,0,SUAREZ PEÑAFIEL CRISTIAN BORIS,1,31.654794520547945,2,, , , 
4,48,4095100000002,1,9,510,0,BEDRAN NARANJO PAOLA VANNESA,2,30.063013698630137,2,, , , 
4,3,4095100000003,1,9,510,0,BETANCOURTH VALAREZO MAXIMO DAVID,1,48.36065573770492,3,, , , 
4,5,4095100000004,1,9,510,0,ALEGRIA ALVAREZ GALO SANTIAGO,1,57.391780821917806,3,, , , 
4,6,4095100000005,1,9,510,0,CRESPO VILLALTA LUIS EDUARDO,1,41.64109589041096,2,, , , 
4,8,4095100000006,1,9,510,0,GUAMAN MENDOZA MANUEL ANTONIO,1,51.271232876712325,3,, , , 
4,9,4095100000007,1,9,510,0,VELOZ MENESES ISIDRO JOSUE,1,53.28142076502732,3,, , , 
4,12,4095100000008,1,9,510,0,VASQUEZ MURILLO LORENZO HIPOLITO,1,63.68493150684932,3,, , , 
4,54,4095100000009,1,9,510,0,ALTAMIRANO GUERRERO CARLOS ROBERTO,1,51.38904109589041,3,, , , 
4,56,4095100000010,1,9,510,0,GUEVARA VILLACRES VERONICA MARGARITA,2,32.9344262295082,2,, , , 
4,48,4096750000001,1,9,675,0,PALMA LOPEZ EDMUNDO PRIMITIVO,1,51.01917808219178,3,, , , 
4,3,4096750000002,1,9,675,0,BARZOLA ECHEVER CRISTHIAN RAMIRO,1,29.326027397260273,1,, , , 
4,5,4096750000003,1,9,675,0,BANCHON DECIDERIO ANIBAL MARCELO,1,52.37978142076503,3,, , , 
4,6,4096750000004,1,9,675,0,SUASTEGUI GUERRERO LUIS ALBERTO,1,45.66575342465753,3,, , , 
4,12,4096750000005,1,9,675,0,OLVERA OLVERA CARLOS ALBERTO,1,61.221311475409834,3,, , , 
4,54,4096750000006,1,9,675,0,MAGALLANES PAREDES ALBERTO EUGENIO,1,42.42465753424658,2,, , , 
4,56,4096750000007,1,9,675,0,GOYA VILLACIS JORGE LUIS,1,51.942465753424656,3,, , , 
4,107,4097150000001,1,9,715,0,MUÑIZ VILLACIS SEGUNDO ELVIS,1,48.74590163934426,3,, , , 
4,48,4097150000002,1,9,715,0,CHAMBA SOLANO VICTOR EDUARDO,1,45.56986301369863,3,, , , 
4,5,4097150000003,1,9,715,0,MARTILLO CALDERON KLEBER ROOSEVELT,1,38.40821917808219,2,, , , 
4,6,4097150000004,1,9,715,0,HOLGUIN PARIS MORENO SOSTENES GREGORIO,1,55.42191780821918,3,, , , 
4,8,4097150000005,1,9,715,0,COBEÑA CEVALLOS HERMES ABSALON,1,59.701369863013696,3,, , , 
4,12,4097150000006,1,9,715,0,GOMEZ SALAZAR XAVIER MARTINO,1,44.07945205479452,2,, , , 
4,54,4097150000007,1,9,715,0,FIGUEROA GONZALES IGNACIO XAVIER,1,36.64754098360656,2,, , , 
4,56,4097150000008,1,9,715,0,CEDEÑO RIVERA FRANKLIN ROGER,1,61.463013698630135,3,, , , 
4,86,4097150000009,1,9,715,0,GELLIBERT SALAS DANIEL FRISTAN,1,51.47397260273973,3,, , , 
4,9069,4097350000001,1,9,735,0,DURAN MACKLIFF JORGE DIMITRI RAUL,1,45.97808219178082,3,, , , 
4,9048,4097350000002,1,9,735,0,ANDRADE BRAVO GREGORIO GABRIEL GONZALO,1,48.756830601092894,3,, , , 
4,5,4097350000003,1,9,735,0,CORREA VASCO JOSE RODRIGO,1,54.06575342465754,3,, , , 
4,8,4097350000004,1,9,735,0,ASENCIO YAGUAL ADOLFO ALBERTO,1,56.12602739726027,3,, , , 
4,9,4097350000005,1,9,735,0,YAGUAL DE LA A JUAN CARLOS,1,47.273972602739725,3,, , , 
4,12,4097350000006,1,9,735,0,AGUIRRE ORRALA GILBERTO SALOMON,1,56.450819672131146,3,, , , 
4,56,4097350000007,1,9,735,0,ACHI MARIN MICHEL,1,48.84153005464481,3,, , , 
4,100,4097350000008,1,9,735,0,DE LA A GONZALEZ TEOFILO AQUILINO,1,56.136986301369866,3,, , , 
4,107,4097900000001,1,9,790,0,MONTALVO NARANJO PETER OMAR,1,37.61095890410959,2,, , , 
4,48,4097900000002,1,9,790,0,QUINDE VELEZ JOHN ROGER,1,47.153424657534245,3,, , , 
4,9043,4097900000003,1,9,790,0,VERA ZAVALA JORGE MODESTO,1,28.352459016393443,1,, , , 
4,5,4097900000004,1,9,790,0,ARANA VERGARA JAIME ARMANDO,1,40.330601092896174,2,, , , 
4,6,4097900000005,1,9,790,0,RAMOS PEÑAFIEL HUGO CLEOFE,1,56.04657534246575,3,, , , 
4,8,4097900000006,1,9,790,0,ESCALA JORDAN JULIO CESAR,1,46.47671232876712,3,, , , 
4,12,4097900000007,1,9,790,0,MANJARRES CHAMORRO MARGOT TALI,2,50.25205479452055,3,, , , 
4,17,4097900000008,1,9,790,0,VARGAS LEON LUDOVICO WASHINGTON,1,46.31232876712329,3,, , , 
4,56,4097900000009,1,9,790,0,CASTILLO CRESPO YURI GUILLERMO,1,46.83013698630137,3,, , , 
4,107,4098200000001,1,9,820,0,MALDONADO PINOS CARLOS BOLIVAR,1,48.778688524590166,3,, , , 
4,48,4098200000002,1,9,820,0,ARMAS MOREIRA KETTY GUADALUPE,2,41.11748633879781,2,, , , 
4,9043,4098200000003,1,9,820,0,NARVAEZ MENDIETA DALTON RAFAEL,1,36.36338797814208,2,, , , 
4,5,4098200000004,1,9,820,0,ALVARADO CASTRO JAIME,1,44.89071038251366,2,, , , 
4,7,4098200000005,1,9,820,0,MONSERRATE NOBLECILLA JUAN ANTONIO,1,48.06301369863014,3,, , , 
4,8,4098200000006,1,9,820,0,SAGUAY PANCHO GERARDO IVAN,1,48.82513661202186,3,, , , 
4,9045,4098200000007,1,9,820,0,PAEZ MURILLO ANGELA NARCISA,2,49.40821917808219,3,, , , 
4,12,4098200000008,1,9,820,0,ARBOLEDA COELLO LUIS ALFREDO,1,40.51639344262295,2,, , , 
4,13,4098200000009,1,9,820,0,GARCIA BARBA RAFAEL ANTONIO,1,56.52459016393443,3,, , , 
4,17,4098200000010,1,9,820,0,CEVALLOS CARVAJAL LEONIDAS JACINTO,1,53.85753424657534,3,, , , 
4,56,4098200000011,1,9,820,0,CORDOVA JURADO ALFONSO RAMON,1,42.85479452054795,2,, , , 
4,76,4098200000012,1,9,820,0,PACHECO PEREZ BENITO NAPOLEON,1,51.11780821917808,3,, , , 
4,86,4098200000013,1,9,820,0,IRRAZABAL IRRAZABAL ANGEL VALERIANO,1,50.035616438356165,3,, , , 
4,89,4098200000014,1,9,820,0,GUAPULEMA BARRERA ALFONSO RAMIRO,1,46.013698630136986,3,, , , 
4,9033,4098200000015,1,9,820,0,PERALTA SALAS FAUSTO ARISTOTELES,1,56.4344262295082,3,, , , 
4,9070,4098200000016,1,9,820,0,BAQUERO GARCIA LUIS JACINTO,1,43.49041095890411,2,, , , 
4,100,4098200000017,1,9,820,0,MACIAS MACIAS FELIX EDUARDO,1,59.136986301369866,3,, , , 
4,107,4098350000001,1,9,835,0,MARTINEZ VILLACIS JUAN ALFREDO,1,45.47123287671233,3,, , , 
4,48,4098350000002,1,9,835,0,VARGAS BRAVO RUTH MAGDALENA,2,26.44109589041096,1,, , , 
4,9043,4098350000003,1,9,835,0,MEDRANO OLVERA SANTIAGO,1,48.75136612021858,3,, , , 
4,5,4098350000004,1,9,835,0,MAGALLANES SANDOYA WILSON ESTALIN,1,49.85479452054795,3,, , , 
4,8,4098350000005,1,9,835,0,VARGAS VALLE ROBERTO ALEJANDRO,1,52.20821917808219,3,, , , 
4,12,4098350000006,1,9,835,0,LAMA ESTRADA CARLOS ERNESTO,1,58.156164383561645,3,, , , 
4,54,4098350000007,1,9,835,0,GOMEZ SORIANO JORGE,1,45.50410958904109,3,, , , 
4,56,4098350000008,1,9,835,0,HERRERA YANEZ JORGE EDUARDO,1,54.47397260273973,3,, , , 
4,9003,4098350000009,1,9,835,0,MARQUINEZ DELGADO FELIX JOSE,1,46.84931506849315,3,, , , 
4,48,4098700000001,1,9,870,0,ALVARADO AROCA EDSON RAFAEL,1,45.35616438356164,3,, , , 
4,6,4098700000002,1,9,870,0,PITA MACIAS JOSE ROBERTO,1,58.701369863013696,3,, , , 
4,8,4098700000003,1,9,870,0,AGUILERA MERELO ALEX ADALBERTO,1,42.42191780821918,2,, , , 
4,9059,4098700000004,1,9,870,0,VILLAMAR ALVARADO SANTOS LENIN,1,34.06849315068493,2,, , , 
4,12,4098700000005,1,9,870,0,URQUIZO RUGEL ISIDRO UBALDO,1,58.92876712328767,3,, , , 
4,56,4098700000006,1,9,870,0,MENDOZA CALDERON ATILIO ALBERTO,1,50.35342465753425,3,, , , 
4,107,4098900000001,1,9,890,0,MANCERO INSUASTI GLORIA YOLANDA,2,48.23835616438356,3,, , , 
4,48,4098900000002,1,9,890,0,PADILLA ANDRADE CESAR HUMBERTO,1,49.726027397260275,3,, , , 
4,3,4098900000003,1,9,890,0,ZUNIGA SANCHEZ FIDEL JUNIOR,1,40.00547945205479,2,, , , 
4,9043,4098900000004,1,9,890,0,MALDONADO AYOVI RENE OMAR,1,49.36164383561644,3,, , , 
4,5,4098900000005,1,9,890,0,HERRERA ZUMBA NELSON MARCELO,1,35.323287671232876,2,, , , 
4,7,4098900000006,1,9,890,0,ALCIVAR CANTOS MARIO UFREDO,1,44.087671232876716,2,, , , 
4,8,4098900000007,1,9,890,0,ROBLES SANCHEZ LUIS MESIAS,1,40.153424657534245,2,, , , 
4,10,4098900000008,1,9,890,0,PADILLA AREVALO ANGEL FILIBERTO,1,65.22404371584699,4,, , , 
4,17,4098900000009,1,9,890,0,SORIANO TORRES SEGUNDO PEDRO,1,45.556164383561644,3,, , , 
4,56,4098900000010,1,9,890,0,CORNEJO RODAS SEGUNDO LUIS,1,54.37534246575343,3,, , , 
4,48,4099200000001,1,9,920,0,NAVARRETE BUENO SEGUNDO ARTURO,1,54.989041095890414,3,, , , 
4,5,4099200000002,1,9,920,0,TUTIVEN MORAN ARACELI DEL CARMEN,2,45.30601092896175,3,, , , 
4,6,4099200000003,1,9,920,0,NAVAS HERRERA WALTER FLORENCIO,1,54.24657534246575,3,, , , 
4,8,4099200000004,1,9,920,0,PEÑAHERRERA MORAN LORENZO CORNELIO,1,53.69041095890411,3,, , , 
4,12,4099200000005,1,9,920,0,ESPINOZA ROMERO MAGALY BARTOLA,2,39.67123287671233,2,, , , 
4,56,4099200000006,1,9,920,0,IÑIGUEZ FLORES LUIS FERNANDO,1,42.63013698630137,2,, , , 
4,48,4099400000001,1,9,940,0,RONQUILLO ARIAS MANUEL ANTONIO,1,39.72054794520548,2,, , , 
4,9043,4099400000002,1,9,940,0,VILLAMAR FIGUEROA JOSE JACINTO,1,56.95628415300546,3,, , , 
4,5,4099400000003,1,9,940,0,ESPINOZA NIETO ENRIQUE OCTAVIANO,1,74.81369863013698,4,, , , 
4,8,4099400000004,1,9,940,0,BAHAMONDE ESPINOZA LUIS ALFONSO,1,42.895890410958906,2,, , , 
4,9056,4099400000005,1,9,940,0,LUZARRAGA ROJAS MIGUEL ANGEL,1,40.15068493150685,2,, , , 
4,12,4099400000006,1,9,940,0,TORRES RONQUILLO FRANKLIN AURELIO,1,45.86027397260274,3,, , , 
4,56,4099400000007,1,9,940,0,BARZOLA GARCIA HILDA MONSERRATE,2,44.3551912568306,2,, , , 
4,9035,4099400000008,1,9,940,0,JACOME ALVAREZ MARIANA DE JESUS,2,49.64657534246575,3,, , , 
4,107,4099850000001,1,9,985,0,ALVAREZ TERAN NELLY MILDRED,2,47.364383561643834,3,, , , 
4,48,4099850000002,1,9,985,0,SANCHEZ MONTALVO RUPERTO ANIBAL,1,62.345205479452055,3,, , , 
4,9043,4099850000003,1,9,985,0,OLSEN PONS SVEND LORENS,1,46.75616438356165,3,, , , 
4,5,4099850000004,1,9,985,0,MINUCHE AGUILAR ROBERTO MAURICIO,1,42.26575342465753,2,, , , 
4,8,4099850000005,1,9,985,0,BARAHONA GALARZA EDISON GONZALO,1,45.19398907103825,3,, , , 
4,12,4099850000006,1,9,985,0,CHAVEZ VASQUEZ BOLIVAR FRANCISCO,1,49.5972602739726,3,, , , 
4,56,4099850000007,1,9,985,0,ROLDAN ERRAEZ MILTON LAUTARO,1,49.185792349726775,3,, , , 
4,5,4099860000001,1,9,986,0,VALENCIA ALARCON ANABEL ESTHER,2,47.446575342465756,3,, , , 
4,6,4099860000002,1,9,986,0,CRUZ CASTRO JULIO ALEJANDRO,1,34.98082191780822,2,, , , 
4,8,4099860000003,1,9,986,0,CUJILAN GOYA MARISELA ZENEIDA,2,41.88767123287671,2,, , , 
4,9057,4099860000004,1,9,986,0,MURILLO GUSMAN CECILIO AUGUSTO,1,63.1945205479452,3,, , , 
4,10,4099860000005,1,9,986,0,MORANTE FUENTES TOM JOHN,1,37.53150684931507,2,, , , 
4,17,4099860000006,1,9,986,0,CERCADO CHOEZ IGNACIO CARMELO,1,36.778688524590166,2,, , , 
4,56,4099860000007,1,9,986,0,BAJAÑA MARTILLO MARCOS FILEMON,1,44.89617486338798,2,, , , 
4,5,4100300000001,1,10,30,0,ROSALES RIVADENEIRA ANTONIO MAURICIO,1,46.88493150684931,3,, , , 
4,8,4100300000002,1,10,30,0,GIRALDO GARCIA FAUSTO RODRIGO,1,35.42739726027397,2,, , , 
4,10010,4100300000003,1,10,30,0,JURADO MORENO PABLO ANIBAL,1,48.21643835616438,3,, , , 
4,56,4100300000004,1,10,30,0,MARTINEZ VASQUEZ JORGE FERNANDO,1,49.06284153005465,3,, , , 
4,10009,4100300000005,1,10,30,0,CASTILLO AGUIRRE ALVARO RAMIRO,1,45.04644808743169,3,, , , 
4,5,4100350000001,1,10,35,0,GUEVARA CUEVA LUIS GERMANICO,1,51.0027397260274,3,, , , 
4,10,4100350000002,1,10,35,0,QUIMBO AMAGUAÑA JOSE,1,46.95890410958904,3,, , , 
4,54,4100350000003,1,10,35,0,PAREJA CISNEROS GUSTAVO EDISON,1,62.29041095890411,3,, , , 
4,56,4100350000004,1,10,35,0,CONEJO MALDONADO MARIO HERNAN,1,49.83561643835616,3,, , , 
4,10,4100400000001,1,10,40,0,TITUAÑA MALES AUKI KANAIMA,1,44.31232876712329,2,, , , 
4,54,4100400000002,1,10,40,0,COBA UNDA PATRICIO EFRAIN,1,44.75136612021858,2,, , , 
4,56,4100400000003,1,10,40,0,ANRANGO BONILLA LUIS ALBERTO,1,62.07123287671233,3,, , , 
4,10017,4100450000001,1,10,45,0,CALDERON SALTOS RICHARD OSWALDO,1,37.586301369863016,2,, , , 
4,48,4100500000001,1,10,50,0,PORTILLA NAVARRETE HUGO JAVIER,1,57.6958904109589,3,, , , 
4,5,4100500000002,1,10,50,0,ZULETA LUIS ARMANDO,1,55.68493150684932,3,, , , 
4,10012,4100500000003,1,10,50,0,ARMAS ARCINIEGAS XIMENA CATALINA,2,38.78904109589041,2,, , , 
4,10011,4100500000004,1,10,50,0,NARVAEZ ARMAS TITO VLADIMIR,1,44.78142076502732,2,, , , 
4,56,4100500000005,1,10,50,0,DAZA JOSE EMIGDIO,1,55.18082191780822,3,, , , 
4,10006,4100500000006,1,10,50,0,NARVAEZ ROSALES OSCAR ROLANDO,1,38.26301369863014,2,, , , 
4,10008,4100500000007,1,10,50,0,CHAMORRO REVELO PEDRO WILSON,1,48.5655737704918,3,, , , 
4,10016,4100500000008,1,10,50,0,RIVERA OLMEDO SEGUNDO JOSE REMIGIO,1,59.342465753424655,3,, , , 
4,48,4100550000001,1,10,55,0,YEPEZ JIMENEZ CARLOS FABIAN,1,54.26301369863014,3,, , , 
4,5,4100550000002,1,10,55,0,YASELGA MUÑOZ EDWIN RODRIGO,1,44.84426229508197,2,, , , 
4,54,4100550000003,1,10,55,0,RIVADENEIRA VERGARA VICTOR HUGO,1,49.772602739726025,3,, , , 
4,56,4100550000004,1,10,55,0,FELIX NAVARRETE NELSON GERMANICO,1,67.91232876712328,4,, , , 
4,10007,4100550000005,1,10,55,0,CRUZ PONCE VICTOR JULIO,1,40.595628415300546,2,, , , 
